id,screen_name,friends_count,followers_count,statuses_count,gender,location,description
2932012010,o花若兮o,266,282,2718,f,安徽 蚌埠,•男人爱天长地久，也爱曾经拥有~~不是男人花心，而是男人渴望全权占有！
2844750545,QI囍囍囍,445,326,1438,m,上海 徐汇区,大提琴的声音就象一条河，左岸是我无法忘却的回忆，右岸是我值得紧握的璀璨年华，中间流淌的，是我年年岁岁淡淡的感伤
2928685221,骷毁,138,191,1756,m,甘肃 金昌,小啊棋的世界只有YNC
2844675207,__慕沙,389,197,1804,m,天津 宝坻区,有没有一种没有眼泪的爱情!
2931986574,丶Comeback,176,163,1615,m,河北 石家庄,五年以后还想创业，你再创业上当不是别人太狡猾，而是自己太贪，是因为自己才会上当
2844829813,西蒙佩雷斯,277,211,1543,m,山东 威海,不谦虚的话只能有这个辩解，即缺少谦虚就是缺少见识
2844668537,名立十,164,229,1673,f,陕西 西安,撕碎点点，迷乱情浅，因果皆缘不如一醉浮华前，一笑红尘念
2964746512,画叶砂,193,215,1410,f,安徽 淮南,－CZY、KH-Little happies ，化了淡淡的妆，因为
下雨被弄花了。
1767559597,Shwea,191,85,8692,m,河北 石家庄,珍惜拥有的每一天！
2844846595,住一套可,258,189,1184,m,新疆 和田,① 畼 煙 埖 笑 ，柈 迣 亂。
2844870671,两颗曾经拥抱过,234,191,1338,m,广西 贵港,错了，乱了
2964774940,姜潮不会忘记,405,227,1418,f,台湾 其他,人生大不了就是几次沉沦
  在失去和拥有之间反复徘徊
2964758500,煤城女儿,185,166,1720,m,陕西 宝鸡,当你们吃着汉堡,  喝着可乐的时候,  你们可曾想到
你们的父母此时此刻吃的是什么?
2844766571,我信用,188,154,1029,m,广西 百色,我们都还小，不懂爱、不懂恨、不懂痛。但懂伤‖
2741276825,为爱坐天下,444,235,1392,f,湖南 岳阳,我想我总是不知道要如何去学会放弃，现在我知道其实，有些是你根本就无法掌控的，不是你不去放弃，而是你根本就抓不住
2741254781,wo爱畅永远,379,394,1580,f,山西 吕梁,总而言之，干什么都是好的，但要干出个样子来，这才是人的价值和尊严所在人在工作时，不单要用到手，腿和腰，还要用脑子和自己的心胸
2927924587,仙商母大老西烂,180,221,1485,f,内蒙古 乌海,美是真理之光，而美的阴影就是谎言
2931982634,爱沒戲,252,238,1326,f,黑龙江 大兴安岭,顾惜自己生命的人，什么事也办不成
2741284331,大笑耗子,284,323,1392,m,海外 新加坡,合该男人走运，凡是在热爱中的女人，总是被爱情迷住了眼睛，而且从来就不了解生活
2741522823,华达丶孙勇强,361,199,1744,m,海南 三亚,一切最文明的东西所具有的价值，自由都具备
2741411725,大蛋蛋巧克力,468,189,1247,m,辽宁 沈阳,读书也像开矿一样“沙里淘金”
2741396683,在永远de永远,171,298,1545,m,新疆 和田,在平庸的国度里，天才就意味着危
2927923113,J季末不寂寞,278,191,1553,m,江苏 镇江,每一个人都会开列出一张长长的清单，要求他的朋友应具备哪些美德与良好品格，但却很少有人愿照着自己的清单去培养自己的品德
2741294271,泫伊伊,255,238,1356,f,黑龙江 鹤岗,大哥，你要砸就砸我吧！
2928697821,月樱芊桦,339,231,1651,f,河南 郑州,天使的叹息
2931986554,漂流油桶,182,272,727,m,海外 印尼,他近在身旁，却犹如远在天边
2931956392,夏忆青青,284,219,2118,m,北京 通州区,我输过，我败过，但我从没放弃过
2928693525,BRS黑岩SAMA,210,294,2381,f,江苏 扬州,青春中短暂的美梦，当你醒来的时候，它早已消逝无踪
2928695725,晨炜一家,157,190,999,f,四川 成都,词穷啊
一片一片空白 像是世界就是灰色
2741280401,诺诺回粉5,185,207,1569,m,海南 海口,期待那一刻的擦肩而过
2931984134,哈尔滨翰宝,222,264,2733,m,香港 其他,我们认为下面这些真理是不言而喻的:人人生而平等,造物主赋予他们若干不可转让的权利,其中包括生命权自由权和追求幸福的权利
2844705757,徐死猛,235,285,1510,f,云南 怒江,宁叫钱吃亏，不叫人吃亏
2964766252,真正滋味,209,226,1460,m,安徽 淮南,君子淡如水，岁久情愈真小人口如蜜，转眼如仇人
2964725254,嵇康情节,156,267,1089,m,云南 迪庆,每天创新一点点，是在走向领先每天多做一点点，是在走向丰收每天进步一点点，是在走向成功
2932013462,李威草拟马,402,178,1577,m,黑龙江 大兴安岭,我由衷地想感叹我们爱时旳无忧无虑。
2964784352,暖调调__,179,262,907,m,四川 达州,科学的事业就是为人民服务
2844721251,月下鬼幽兰,260,347,1607,f,澳门 其他,送给弟弟
2928690065,家乐德商贸,147,183,1117,m,福建 宁德,祭忆流年惧
2932014402,笑意褪至唇角,157,163,1745,m,香港 其他,蜡烛如果为了青春悲泣，决不会闪耀自豪的光辉
2964788182,1柔情娆人沉醉,358,357,3533,f,四川 雅安,不要努力成为一个成功者，要努力成为一个有价值的人
2932013830,曽经的人,296,297,2959,m,香港 其他,愚蠢的人幸福是钱和官，聪明的人幸福是劳动和贡献
2931986824,牵手幸福sha,351,209,1345,m,青海 海南,没想到，你还会打电话叫我起床。
2928723451,走走看看议一议,181,187,806,m,海南 三亚,君子以其身之正，知人之不正；以人之不正，知其身之所未正也出自：宋·苏轼《私试策问》身：自己人：别人
2964825144,武艺崽,183,170,1138,m,天津 汉沽区,科学，按其本质，是历史的；历史的继承和批判，无疑是科学的重要特征之一
2741360497,中环小子,248,213,1602,m,宁夏 石嘴山,讲到名望、荣誉、享乐、财富等，如果拿来和友谊的热情相比，这一切都不过是尘土而已
2844725703,四面楚狗,151,186,1051,m,福建 龙岩,＇别好了伤疤忘了疼.
2964794742,Ey丶尛猴,167,224,1116,f,湖南 益阳,红雨
2844728417,跑吧大吧不是人,256,293,1331,m,四川 攀枝花,生活,就是这样永远占领着绝对领导的位置,当无数的傻子高呼着自己控制了生活,掌握了命运.却没看到,生活在更高的苍穹上.露出讥笑的嘲讽的面孔
2964786970,小帅张翰,256,286,752,m,安徽 铜陵,生命的滋味，无论是阳春白雪，青菜豆腐，都要自己去尝一尝啊~
2964769584,阳光来点,386,218,1723,f,四川 凉山,•既来之，则安之女人结了婚就得为家庭投入
2931965652,我要人家要嘛,171,163,1297,m,重庆 荣昌县,花都清晨
2741393067,F1狗狗,390,207,2213,m,西藏 拉萨,孩子有自己的未来，不要把大家的未来强加给孩子，否则，他们将没有未来
2844706731,秋水斋隐士,287,252,1556,f,浙江 衢州,爱就不要保留
2964786604,细节上的事,370,313,2615,m,海外 加拿大,有时候学历很高不一定把自己沉得下来做事情
2931983844,甜玉米饼干,359,257,5602,f,西藏 昌都,实践和行动是人生的基本任务；学问和知识不过是手段、方法，通过这些才能做好主要工作所以，人生必须具备的知识应该按实践和行动的需要来决定
2964832150,采花睡柳,41,33,31,m,台湾 其他,一个月总有那么30天不想学习～
2741336743,胡晓磊本人,408,227,1163,m,辽宁 抚顺,审美的感官需要文化修养……借助修养才能了解美，发现美
2741367213,行又行哪去,262,243,1260,f,澳门 其他,美便是美，没有是臭了才美！酷便是酷，没有是冷了才酷
2931982854,老娘大乔,228,267,1800,f,西藏 阿里,你想发财吗？你想交桃花运吗？你想当官吗？你想一夜成名吗？你想永葆青春吗？—-不要瞎想了，好好学习吧！
2927924487,赛鸽春秋,160,179,899,f,浙江 杭州,我的 梦想我会努力去实现。
2844716087,集散还,473,383,1624,f,重庆 沙坪坝区,最后一堂课，划好了范围，环顾四周：“怎么没人用美人计？”言罢扬长而去
2927956807,小毛线tt,428,289,2707,f,安徽 淮南,多少男生对女生说过我爱你，多少女生在这温柔谎言
里沦陷。
2844691517,随娜nana,241,179,1160,m,福建 南平,守候的本身,便是爱情,不需要任何的结果.
2844708355,陽洸瘢嘚笑嫆,275,183,1742,m,河北 石家庄,假装不爱是借口，多想你一句你别走。
2844705643,天空不纯粹_,141,199,1046,f,安徽 巢湖,美好的生命应该充满期待、惊喜和感激
2927929867,大爱海绵小宝,414,248,1563,f,广西 梧州,有没有同样可悲的人，在各自空间留言板上和对方聊着天
2741397267,小女之香香,356,252,1404,f,江苏 无锡,在爱情里选择简单化
2964793974,碧落clover3,258,243,1373,f,四川 攀枝花,(讲到莫斯科国度芭蕾舞剧团访华)我发现了一个奇异的现象，简直是人手一个千里镜，第一排也有高倍千里镜
2844705145,怂蛋小洋,174,270,1084,m,海南 其他,一个家庭要太平，要么女人牺牲，要么男人退让俩人都想占上风，那还有好？一山不容二虎
2932011710,我是准业主,282,173,1956,m,香港 其他,时间不能增添一个人的生命，然而珍惜光阴却可使生命变得更有价值
2928705465,你也配穿耐克,338,191,1639,m,湖南 永州,君子藏器于身，待时而动
2964805134,祈寿前的凄凉,287,225,1184,f,广东 汕头,等待，是幸福抑或折磨？
2964759150,aiyue悦,285,334,1772,f,内蒙古 阿拉善盟,一个好的教师，是一个懂得心理学和教育学的人
2964829624,陈翔and祥,197,174,986,m,吉林 白山,残疾人的成功通常不易招致嫉妒
2931990972,我散打阿萨德,302,312,2865,f,上海 松江区,只有耐得住寂寞和时间的煎熬，才能把自己打磨得像砖石一样，而不是只会反光的玻璃。
2741352527,Ws男儿当自强,139,197,1421,m,湖北 恩施土家族苗族自治州,宁要好梨一个，不要烂梨一筐积极肯干和忠心耿耿的人即使只有两三个，也比十个朝气沉沉的人强
2931969380,安子晟c,455,230,851,f,江西 赣州,你是离开了 你是解脱了 可是你丢下这一摊子回忆叫
我如何来收拾.?
2741353901,丫戏言,370,290,1091,m,重庆 酉阳土家族苗族自治县,上次喝多了，拿筷子当鸡爪子，吃了一根半
2932003752,学习和习学,243,312,1520,m,西藏 阿里,蔡康永经典语录：惊为天人，好像直接从蓝天大海传出来的天籁的声音我很少看到力量和青春的外表能够组合在一起，很优秀
2844762755,熊猫叫盼盼,278,251,1531,f,辽宁 辽阳,有些事 不能说不能说 一说就是错
2928724775,无敌SweET肉包,291,194,4855,m,澳门 其他,感谢明天 感谢有你
2931996580,妙哒堕落,395,241,1726,f,江苏 扬州,享受自己的精彩
2964799414,yyi翔老大,246,166,1466,m,广东 广州,他有什么好处我不知道,但是他有一个很大的缺点...我是知道的,他不爱我,这个缺点还不够大吗?
2741255725,小布叮裴志伟,354,211,1391,m,陕西 安康,实践是知识的母亲，知识是生活的明灯
2844755665,真的很杯具丶3,487,213,1365,m,河南 洛阳,作善降祥，不善降殃
2741514593,挚爱谭杰x1,294,222,1194,f,江苏 盐城,冬日娜：拿钱干什么？罗伯斯：我是出来打酱油的！
2741410781,李海瑞脸皮真厚,387,202,1776,m,广东 阳江,我们痛苦来源于爱但我们的幸福也来源于爱
2741265305,凤凰liepan,407,204,1176,f,吉林 松原,我的抱负就是我唯一的朋友
2964829604,罗传勋sb,455,226,1591,f,福建 泉州,种瓜得瓜，种豆得豆种下优惠的友情，得到仁惠的友情
2741268945,知道真相以后,156,179,1456,f,天津 津南区,名次和荣誉，就像天上的云，不能躺进去，躺进去就跌下来了名次和荣誉其实是道美丽的风景，只能欣赏只要出于同情心和面子做的事，几乎都会失败
2931961564,管好你的狗,381,295,1363,m,台湾 台北市,我们这一生，注定有很多偶遇，让我们的生活多了许多曲折
2927955803,阿海l阿海海,326,206,1197,m,西藏 那曲,好的教育是打破青年们头脑中的思维定式，使他们的智力思维像火一样燃烧起来
2844720281,suki奈,331,224,3360,m,重庆 双桥区,曾经相遇，曾经相爱，曾经在彼此的生命光照，就记取那份美好，那份甜蜜虽然无缘，也是无憾
2844728715,筱守护熙曦,162,269,938,m,西藏 阿里,你们敬我一尺，我敬你们一丈，尊重他人人格，树立模范形象！
2741430273,稥橙尛熈,243,172,1089,m,天津 红桥区,我愿做一棵植根于荒漠的绿树，在为人类作出贡献的同时，自己也获得新的生命
2931996854,当我傻子啊,174,223,1256,f,青海 玉树,高职不如高薪，高薪不如高寿，高寿不如高兴
2844749147,宇宙算了吧,354,301,1751,m,青海 海北,天才是指异乎寻常的忍耐者而言
2931984584,藏青的城堡,211,208,2197,m,澳门 其他,地洼下，水流之；人谦下，德归之
2964759294,JJ天使X,255,263,1631,f,台湾 其他,最好不要让初次约会的异性知道你住所,若对方坚持送,那么到楼下即可－－－－相信我,他不顺便上去喝杯茶也不会渴死
2928684035,Mine丶Y,168,172,1358,m,内蒙古 巴彦淖尔盟,斗争的生活使你干练，苦闷的煎熬使你醇化；这是时代要造成青年为能担负历史使命的两件法宝——
2932015790,云上龙舞,286,182,1715,m,广西 柳州,青春如初春，如朝日，如百卉之萌动，如利刃之新发于硎，人生最宝贵之时期也青年之于社会，犹新鲜活泼细胞之在身
2741439673,曦冉烟雨,253,246,1775,f,青海 黄南,道德方面的伟大，就在于对朋友始终不渝的爱，对敌人不可磨灭的恨
2927972773,数时间的丫丫,151,188,1022,m,香港 其他,不要常常计算得失－－－－那是保险公司和你的对手的事
2964865390,活跃爽歪歪汉堡,193,302,623,m,澳门 其他,如果没有人向我们提供失败的教训
2741418611,我爱geass,177,178,1304,m,广东 河源,如果在乎的结果只是悲伤 还会不会有人坚持不顾一切的守侯
2844813117,魔法手,328,385,2232,m,四川 巴中,除了音乐，我在生活的其他方面完全是个白痴　　　
2927929327,全而而而,431,209,1311,m,广东 梅州,没有教养、没有学识、没有实践的人的心灵好比一块田地，这块田地即使天生肥沃，但倘若不经耕耘和播种，也是结不出果实来的
2928719391,smile再奋斗,295,226,1513,m,广东 汕尾,我相信只要坚持最初的梦想一切就不会变
2741357335,明ssyy居,278,207,1639,m,天津 西青区,人类最伟大的品质之一便是其创造性
2931960382,郁落眉间,385,207,1622,f,黑龙江 牡丹江,美人并不个个可爱；有些只是悦目而醉心假如见到一个美人就痴情颠倒，这颗心就乱了，永远定不下来；因为美人多得数不尽，他的爱情就茫茫无归宿了……
2844698063,看乐橙香橙,389,208,1520,m,山西 吕梁,正直是最好的策略
2741411595,虎g也不行,281,285,1369,f,广西 北海,不忘记要有行动
2964762194,Sunday伦次无语,220,291,1163,m,西藏 阿里,﹌ 你留给我许多让我感动的事╮才会让我在剩下的日子里  ￢觉得世界重新变得可爱ゞ  
2927917127,新疆赵龙,371,253,1424,f,江苏 南通,你必须保持诚实的立场这时常是冒险的，这需要有勇气
2844735611,颩尘过客,297,344,2116,f,天津 北辰区,致富的秘诀，在于“大胆创新、眼光独到”八个大字
2931991082,红帽吃掉灰狼,498,224,1092,m,湖北 武汉,当一些小情绪突然爆发的时候、你会发现一切的一切
都是那么的无力、那么的无聊
2844740877,花儿的心是痛苦的,469,232,1501,f,云南 文山,这世界上没有优秀的理念，只有脚踏实地的结果
2964765282,专业顶贴员1,453,308,1028,m,辽宁 锦州,有些事情无需抬杠、表面服从偷偷反抗、
2928692101,激动分局,381,235,1664,f,山东 泰安,每个男人心里都一个不想让身边人知晓的女人。
2844676603,_虚伪丶,417,188,1413,m,四川 遂宁,孤单不是与生俱来，而是由你爱上一个人的那一刻开始
2741493635,生野阳子,299,209,1082,m,湖北 襄阳,富裕带来荣誉，富裕创造友谊，穷人到哪儿都是下人
2844879543,绝恋阿冰,404,192,1779,m,云南 昆明,这世间许多“非常的成功”是以“非常的手段”达成的，那未动手之前的战略和构想，在一起时，就注定了他们的胜利
2741288595,悲然怒气,260,216,1429,m,云南 西双版纳,真正的敏捷是一件很有价值的事因为时间是衡量事业的标准，如金钱是衡量货物的标准
2844727995,骑之驴看星星,239,293,1071,m,贵州 黔南,爱情终究不是稻草人,一味的等待只能马不停蹄的错过,爱情也需要自己去选择的,总是沉溺在这个小圈子里,自己都会失去了争取的能力.
2741560837,Gorry_高一帆,224,254,1823,f,云南 怒江,我的爱情好苦， 小沈阳说∶这是为什么呢
2741416715,轻摸三楼狗头,300,316,2515,f,湖北 恩施土家族苗族自治州,在所有的青年人眼里，父亲是多么严厉的法官啊！
2964741870,涛涛普宁,180,187,918,m,山东 威海,李荣融特别声音三：你再大的企业，老板也是伙计
2964760644,难寻吧,163,210,1519,f,湖南 张家界,▓          蹲在无人的角落 、流着泪哼唱着那首伤
感的小情歌、
2964778544,天天都在猜,163,166,901,m,宁夏 吴忠,、 看清这个世界,     然后爱它.。
2741489101,超爱艺小宝,437,202,2078,m,山东 济宁,青春就是这样脆弱到无法挽留的东西
2964767932,小强奶奶真,277,371,1362,f,黑龙江 绥化,我们很不幸地生在一个电视霸权主义的时代，电视训练着并改变着无数人的欣赏习惯，让无数人变得焦躁、轻浮、懒惰、追逐直观和直白
2964726384,不会爆炸的荷叶,151,172,1508,m,安徽 芜湖,——东 镜 西 落 放 ：恨 不 能 遗 忘
2844833853,爱既无怨,181,193,1548,m,新疆 昌吉,秋风吹
2932026044,陈翔命根子,380,347,1529,f,海外 巴西,有时候，屈辱地活着比悲壮地死去更需要勇气
2741258411,山P集团副总裁,225,195,1253,m,陕西 咸阳,深夜，伫立在大门外的老人
2964778922,Q萧十五郎,427,218,1755,m,黑龙江 大庆,徐苏阳、我会坚持每天对你说晚安。。会坚持每天说
爱你。知道你感动的那一天
2931972480,夜店最美,179,177,1230,f,福建 三明,我不是医生,也不是魔术师,但却能让音乐活起来.
2964858420,司徒氏银屏,181,296,1375,f,辽宁 本溪,- 某些人或许会忘记，但有种感觉~，一辈子也忘不了
~
2931967360,哈棒死一家,455,202,1593,m,安徽 池州,你的过去我不曾参与

但是你的未来我不会缺席
2928707975,绝世SDET,295,205,925,m,青海 海西,半城烟沙，亦是半城爱的呼吸
2741441195,成王A败寇,174,197,910,f,广西 柳州,说真话不应当是艰难的事情我所谓真话不是指真理，也不是指正确的话自己想什麽就讲什麽；自己怎麽想就怎麽说这就是说真话
2964734102,姬洛特_妖沫,448,247,1574,f,四川 成都,一个国家的绝对公理，是受着这个国家的完美的理智法律启发的
2844713731,平常先生是条狗,147,293,946,m,山西 太原,天空爱上大地，但却离大地太远于是，每当天空想大地的时候，就会下起倾盆大雨
2964738130,葛洲坝中学粉丝,181,295,831,f,甘肃 金昌,孤单的人总是记住生命中的每一个人 所以我总是意犹未尽的想起你`` 在每个星光坠落的夜晚一遍一遍数我的寂寞
2927877257,i___忆柒凄,248,201,1881,m,贵州 黔东南,，“黄老师现在在乐坛上的成就，我非常尊敬这还是没有听父母的话如果听了父母的话，现在该是什么样的成就啊
2927924413,爲何丶會流淚,160,213,1540,m,吉林 延边朝鲜族自治州,纯真的爱
2927983063,湖水黑帮浪当家,39,27,17,f,吉林 长春,视他人快乐为己乐的人，能赢得朋友；不愿闻他人荣誉的人，才会感到孤独
2931960962,志强寻你,189,248,1673,m,安徽 阜阳,我有个同伙家里有42个电视机~~他修电视机的
2741055481,雨之绿,376,227,3042,m,宁夏 吴忠,今天和你吵架了. 因为我说:我想你了,你却说:想呗.
你知道我 多想听见你说 我也想你了
2931961014,心领相通,150,156,988,m,贵州 铜仁,苦相思
2844951815,自制民歌,274,180,2040,m,吉林 吉林,乐学”，反对学海无涯苦”作舟学乐”、群乐”精神，学习是快乐的学乐精神是建立学习组织的关键
2741604693,粉色的小法音,321,296,2475,m,青海 海东,当月醒了 天晴了
2964802920,猫也是需要MJ的,183,174,1712,m,山西 阳泉,一个具有天才的性格，绝不遵循通
2741579333,烟花难易冷,192,164,995,m,上海 松江区,对不起。这本是你该跟我说的。
2741063981,边防之子,410,311,1810,m,宁夏 银川,爱情的条件是只在你的眼中看到我
2931969080,_d丫_丫_,410,206,1342,m,四川 凉山,曾经发了疯的找，拼了命的爱，如今佳人却何在
2844836213,Q唯爱武小艺,254,253,1422,f,四川 成都,有人说青春就是批判的年华，这种说法并不夸张这种批判的特点是很高的积极性和很强的原则性
2964834472,沐桃色,289,221,2785,f,香港 其他,谁若自顾快走，你别和他结伴同走；谁若对你薄情，你别把他当作朋友
2964869952,但公司发行,166,292,1402,f,青海 海南,-　　嘴 角 勾 勒 起 一 丝 弧 度 、 不 知 是 微 笑 还 是 自 嘲 。 Smile .____ ゛
2927938717,硕爱你的我,253,277,1592,m,海南 其他,一个好的男人和一个好的女人，在共患难的日子里，是一种奇怪的有四只脚和四只手的动物
2932016792,蘆葦代,270,188,2067,m,广西 桂林,力争使祖国变得更加美好的人才是最爱国的
2741287945,盛百明2,363,259,1887,f,上海 南汇区,君子但尽人事，不计天命，而天命即在人事之中
2927973847,仙五终极BOSS,389,211,1804,f,四川 泸州,空中花
2844698237,小城风气新,266,338,1596,f,海外 俄罗斯,他是谁 在哪里  别问我 我还没遇到 所以不知道。
2928747715,love陈翔的香橙,186,189,1527,f,北京 宣武区,爱如捕风，你想捕捉注定要离散的风吗？
2844831517,商快的使用者,274,275,1573,m,甘肃 金昌,做人要厚道年龄越大的人，他的可塑性越差，年龄越小的人，他的可塑性越强
2844685907,你姐哈,406,178,1755,m,四川 遂宁,生命是花，爱是蜜
2844713673,为谁落了,162,325,1199,f,山西 吕梁,别让骄傲占有你，因为骄傲会使你拒绝有益的忠告和友谊的帮助
2931990602,把酒临风石,351,213,1566,m,青海 西宁,我能抵抗一切，除了诱惑~~
2931970540,yan丶yong丶,421,206,1282,m,湖北 黄石,这个人长得一表人才，太像我了！
2927938993,残叶孤星寒,155,154,862,m,内蒙古 呼伦贝尔,人类也需要富有理想的人对于这种人说来，无私地发展一种事业是如此的迷人，以至他们不可能去关心他们个人的物质利益
2927921787,a_若枫,404,295,1372,f,江西 景德镇,每次下楼,走走道就像连跳,看见箱子就像藏后边,
2931961732,想活在现实,224,162,1111,m,云南 楚雄,家有吃货
2931994364,安幕风尘淡笑_,409,245,1296,f,海南 海口,一根油条的爱情
2844924545,空气突然按奖,338,188,1429,m,西藏 阿里,爱情越热烈、越真诚，就越要含蓄
2928696825,高志同,157,177,1094,f,河南 漯河,不知不觉爱上了，可是能跟谁说呢，早晨醒来突然发
现雨季开始了
2844799327,蓝荟倚竹,397,243,1485,f,湖北 恩施土家族苗族自治州,生命的短促，只有美德能将它留传到遥远的后世
2932011374,啊哈吴妹,267,371,2379,m,安徽 亳州,-      承诺只是一瞬间的谎言。
2928693021,雪超爱陈翔,377,258,1394,f,青海 海西,只有耐得住寂寞和时间的煎熬，才能把自己打磨得像砖石一样，而不是只会反光的玻璃。
2927921943,寜猫猫,182,170,1378,m,湖北 荆门,苟利国家生死以，岂因祸福避趋之
2844850731,事过境迁记心间,198,189,1048,m,澳门 其他,我蹲在路边，哭泣的像个孩子
2964825480,鬼巷中的人,350,297,2943,f,山西 运城,　　　　.女人、你的美丽、你的气质、你的高傲、
记得、留给一个值得的人。
2927918517,疯狂的硫,280,235,5795,m,内蒙古 巴彦淖尔盟,こ 让沉默代替所有回答.
2844806601,王责重,413,259,1168,f,安徽 宿州,﹌ 有些人珍惜了，又能怎么样
2741584323,蛋痛三十年,354,255,1360,f,海南 三亚,由预想进行于实行，由希望变为成功，原是人生事业展进的正道
2964789934,烟已湮,253,228,1406,f,海外 泰国,绝口不提不是因为忘记，而是因为铭记
2844843785,灰铁莫闻,426,279,1364,f,天津 静海县,青年人应当不伤人，应当把个人所得的给予各人，应当避免虚伪与欺骗，应当显得恳挚悦人，这样学着去行正直
2844879723,Q龙哉Q,412,249,1571,f,湖北 随州,口头的推测不过是一些悬空的希望，实际的行动才能够产生决定的结果
2844867325,食_用_菌,136,178,930,m,天津 大港区,我羡慕貂蝉和吕布 、 就因为他们曾经在一起过
2932010714,还是一个人LOVE,202,154,1659,m,香港 其他,道德并不能使面容变美，但恶习无疑使它丑陋
2927956547,实践论文,188,161,1093,m,湖南 邵阳,•让男人累心的女人必定美貌，让女人累心的男人一定多金
2928749495,何凤武,229,314,1030,m,黑龙江 大庆,据说，人只有两个选择，忙着死或是忙着活，我想我有了第三种选择：忙着等死
2964859014,武邑大花轿,252,218,1229,f,天津 红桥区,不悲伤不代表不认真，不痛苦不代表不投入，不流泪不代
表不感动，不说爱不代表没有爱。
2931983940,谁与我共演煽情,421,343,1376,f,澳门 其他,中国人几乎占世界人口的14这样大的国家、如果在文化上不能对世界有所贡献、经济上不能有较快的发展、那我们就对不住世界人民、也对不住我们的祖宗
2927953923,秋风熙日,60,19,85,m,浙江 丽水,不爱我们的女人犹如失踪者，尽管我们知道再无任何希望，我们仍然期待等待稍稍一点动静，稍稍一点声响
2741488481,十分儿会员,190,203,693,f,江苏 连云港,好的教育是打破青年们头脑中的思维定式，使他们的智力思维像火一样燃烧起来
2964836134,樱桃桃惠子,238,245,1700,f,台湾 台北市,所谓友谊，这首先是诚恳，是批评同志的错误
2844875031,张卓然and二壮,269,284,1376,m,河北 邯郸,勇气存在于自我恢复的能力之中
2741358127,丿純爺們_兒,407,390,1776,f,陕西 延安,寂寞雨纷飞，为谁滴落相思泪
2932023540,好羡慕嫉妒恨啊,436,182,1421,m,四川 攀枝花,珍惜时间就延长寿命
2844895151,梦_彼岸尽头,147,225,1491,f,海外 法国,珠宝，爱情的演说家，男人深知它能打动女人的心
2844691817,爱翔翔xx香橙,181,157,1605,m,河北 保定,▂别再叫我直肠子°你知道我讲话走路都爱绕弯子。
2931990864,秦文良,191,164,1565,m,辽宁 葫芦岛,。也许你说得对、总有一天我们都会累的…
2964731284,_夏_茉_,422,203,1236,m,天津 河西区,伪君子总爱怀疑别人的诚实
2844770425,徊菋那段情,417,289,1561,f,内蒙古 通辽,当拥有已经是失去，就勇敢的放弃。
2844939355,高工口,182,222,1202,f,安徽 铜陵,﹌迩是我痛定思痛的不得不舍   -
2844827937,所发生的风景,247,258,1126,f,江西 鹰潭,我将你的名字呼唤，在漆黑的夜晚，我觉得你的名
字，从没有这么遥远。比任何星星都遥远，比细雨还
要伤感。
2931985134,Gemini丶加隆,284,220,1574,f,浙江 绍兴,人是房子朋友就是窗子,夏送凉风,冬送阳光
2927953967,天才刘半仙,429,210,2070,m,山东 临沂,凡是姚明没进：好球！（哐~~~打铁声）唉呀，没进这球稍微大了点，虽 然没进，但是这种球就很合理，火箭应该继续坚持这么打下去
2741413035,姜潮就是我的_,256,167,1803,m,广西 钦州,你找到你的幸福离开、我却还在原地徘徊。
2844720461,莪們彼茈相,409,220,1934,m,河北 张家口,你永远是我淡淡的心疼 浅浅的忧伤
2932027482,今晚要醉了,179,197,975,f,宁夏 石嘴山,所谓友谊，首先是诚恳，是批评同志的错误
2741344157,辣椒薇,210,188,948,m,江西 鹰潭,人的知识是力量，青年应当是知识上很有力量的人
2741525183,郭霞林,203,209,1386,f,海外 巴西,道德的最大秘密就是爱；或者说，就是逾越我们自己的本性，而溶于旁人的思想、行为或人格中存在的美
2931963050,wei如若不然,287,183,1463,m,陕西 宝鸡,站在雨中、被雨洗礼、只有这样、感受才真实
2931970200,纯情美少男1,378,180,1691,m,重庆 潼南县,思念，擦肩而过的甜蜜哀愁
2844716881,天蓝旗帜,423,217,1218,m,浙江 温州,把回忆拼凑起来，将是美好的
2964837212,男女朋友带回家,292,374,2958,m,山西 阳泉,一部机器可以做五十个普通人的工作，但没有哪部机器可以完成一个伟大的人的工作
2927960023,武汉石英石刀头,433,271,2401,m,海南 其他,婚姻，若非天堂，即是地狱
2741515643,騒是一种境界,364,174,2011,m,湖北 鄂州,其实一个国家的财政史是惊心动魄的如果你读它，会从中看到不仅是经济的发展，而且是社会的结构和公平正义
2927919737,bo_婷婷,247,241,1663,f,福建 莆田,很小的一件事就会吓坏爱情，很小的件事情也会使爱情欢愉起来对爱情来说，任何事情都有意义，任何事情都可以构成吉光或者凶光
2928691091,疯狂的Tse,213,211,1539,f,云南 文山,一个人智力有问题，是次品；一个人的灵魂有问题，就是危险品经营人心就是经营事业好心态才有好状态
2964757474,失落yj,232,291,1963,m,海南 其他,一个人最大的缺点，不是自私多情野蛮任性，而是偏执地爱一个不爱自己的人结局和过程都有了，再去纠缠，连自己都觉得贪婪
2741274065,我靠不注册了丢,400,357,1248,f,海外 菲律宾,亲、为什么要抽烟？ ”——“为了等一个劝我戒烟的
人。”
2741056761,噢灬My_gad,354,193,967,m,湖北 荆门,女性，温柔的女性，当强烈的感情
